log_id,production_date,shift,equipment_id,product_code,planned_quantity,actual_quantity,good_quantity,defect_quantity,planned_time_min,actual_operating_time_min,setup_time_min,operator_id
LOG-00252,2024-01-15,야간,EQ-A03,PRD-004,699,563,543.0,20,480,358.0,,OP-008
LOG-00253,2024-01-15,야간,EQ-A04,PRD-006,1224,866,854.0,12,480,325.4,20.0,OP-020
LOG-00254,2024-01-15,야간,EQ-B02,PRD-001,816,780,768.0,12,480,403.4,20.0,OP-015
LOG-00255,2024-01-15,야간,EQ-B03,PRD-005,408,402,393.0,9,480,418.2,15.0,OP-019
LOG-00256,2024-01-15,야간,EQ-B04,PRD-003,979,925,914.0,11,480,405.8,30.0,OP-013
LOG-00257,2024-01-15,야간,EQ-C01,PRD-002,544,543,,12,480,,15.0,OP-013
LOG-00258,2024-01-15,야간,EQ-C02,PRD-001,816,741,733.0,8,480,420.5,25.0,OP-005
LOG-00259,2024-01-15,야간,EQ-C03,PRD-004,699,591,578.0,13,480,373.9,15.0,OP-004
LOG-00260,2024-01-15,야간,EQ-C04,PRD-006,1224,956,953.0,3,480,344.5,25.0,OP-008
LOG-00261,2024-01-16,주간,EQ-A01,PRD-001,816,601,589.0,12,480,342.0,15.0,OP-017
LOG-00262,2024-01-16,주간,EQ-A02,PRD-002,544,417,405.0,12,480,369.1,20.0,OP-002
LOG-00263,2024-01-16,주간,EQ-A03,PRD-004,699,420,408.0,12,480,331.5,15.0,OP-004
LOG-00264,2024-01-16,주간,EQ-A04,PRD-006,1224,973,963.0,10,480,349.0,20.0,OP-005
LOG-00265,2024-01-16,주간,EQ-B01,PRD-002,544,567,556.0,11,480,429.2,15.0,OP-017
LOG-00266,2024-01-16,주간,EQ-B02,PRD-003,979,874,864.0,10,480,365.2,15.0,OP-020
LOG-00267,2024-01-16,주간,EQ-B03,PRD-005,408,361,350.0,11,480,400.6,30.0,OP-015
LOG-00268,2024-01-16,주간,EQ-B04,PRD-006,1224,1094,1085.0,9,480,375.3,25.0,OP-018
LOG-00269,2024-01-16,주간,EQ-C01,PRD-002,544,462,451.0,11,480,398.4,20.0,OP-006
LOG-00270,2024-01-16,주간,EQ-C02,PRD-003,979,908,897.0,11,480,426.5,15.0,OP-016
LOG-00271,2024-01-16,주간,EQ-C03,PRD-005,408,376,364.0,12,480,412.8,,OP-009
LOG-00272,2024-01-16,야간,EQ-A01,PRD-001,816,542,531.0,11,480,331.2,40.0,OP-009
LOG-00273,2024-01-16,야간,EQ-A02,PRD-003,979,829,826.0,3,480,385.8,15.0,OP-016
LOG-00274,2024-01-16,야간,EQ-A03,PRD-004,699,540,519.0,21,480,341.9,30.0,OP-009
LOG-00275,2024-01-16,야간,EQ-B01,PRD-002,544,515,503.0,12,480,418.7,15.0,OP-003
LOG-00276,2024-01-16,야간,EQ-B02,PRD-003,979,913,908.0,5,480,380.6,15.0,OP-010
LOG-00277,2024-01-16,야간,EQ-B03,PRD-004,699,637,624.0,13,480,383.5,20.0,OP-009
LOG-00278,2024-01-16,야간,EQ-B04,PRD-006,1224,1212,1205.0,7,480,404.3,15.0,OP-011
LOG-00279,2024-01-16,야간,EQ-C01,PRD-003,979,761,752.0,9,480,351.1,15.0,OP-003
LOG-00280,2024-01-16,야간,EQ-C03,PRD-004,699,576,558.0,18,480,392.5,25.0,OP-005
LOG-00281,2024-01-16,야간,EQ-C04,PRD-003,979,756,746.0,10,480,361.1,20.0,OP-013
LOG-00282,2024-01-17,주간,EQ-A01,PRD-003,979,759,748.0,11,480,386.8,15.0,OP-005
LOG-00283,2024-01-17,주간,EQ-A02,PRD-003,979,791,782.0,9,480,378.0,15.0,OP-007
LOG-00284,2024-01-17,주간,EQ-A03,PRD-004,699,496,479.0,17,480,350.0,25.0,OP-014
LOG-00285,2024-01-17,주간,EQ-B01,PRD-002,544,499,487.0,12,480,409.8,15.0,OP-011
LOG-00286,2024-01-17,주간,EQ-B02,PRD-003,979,867,860.0,7,480,404.4,30.0,OP-015
LOG-00287,2024-01-17,주간,EQ-B03,PRD-005,408,416,405.0,11,480,425.3,20.0,OP-002
LOG-00288,2024-01-17,주간,EQ-B04,PRD-003,979,871,870.0,1,480,410.1,25.0,OP-014
LOG-00289,2024-01-17,주간,EQ-C01,PRD-002,544,462,453.0,9,480,381.0,20.0,OP-019
LOG-00290,2024-01-17,주간,EQ-C02,PRD-003,979,879,875.0,4,480,393.6,15.0,OP-001
LOG-00291,2024-01-17,주간,EQ-C03,PRD-005,408,336,325.0,11,480,400.0,20.0,OP-016
LOG-00292,2024-01-17,주간,EQ-C04,PRD-003,979,869,861.0,8,480,386.4,20.0,OP-012
LOG-00293,2024-01-17,야간,EQ-A01,PRD-002,544,443,431.0,12,480,364.0,30.0,OP-013
LOG-00294,2024-01-17,야간,EQ-A02,PRD-002,544,479,461.0,18,480,,15.0,OP-018
LOG-00295,2024-01-17,야간,EQ-A03,PRD-004,699,463,449.0,14,480,311.9,15.0,OP-016
LOG-00296,2024-01-17,야간,EQ-A04,PRD-003,979,713,698.0,15,480,373.4,25.0,OP-009
LOG-00297,2024-01-17,야간,EQ-B01,PRD-002,544,540,530.0,10,480,431.4,25.0,OP-016
LOG-00298,2024-01-17,야간,EQ-B02,PRD-001,816,735,725.0,10,480,,20.0,OP-013
LOG-00299,2024-01-17,야간,EQ-B03,PRD-005,408,444,429.0,15,480,450.2,25.0,OP-013
LOG-00300,2024-01-17,야간,EQ-B04,PRD-003,979,959,952.0,7,480,415.2,20.0,OP-015
LOG-00301,2024-01-17,야간,EQ-C01,PRD-001,816,722,709.0,13,480,381.4,20.0,OP-020
LOG-00302,2024-01-17,야간,EQ-C02,PRD-003,979,778,772.0,6,480,374.6,20.0,OP-001
LOG-00303,2024-01-17,야간,EQ-C03,PRD-005,408,401,,13,480,423.9,15.0,OP-019
LOG-00304,2024-01-18,주간,EQ-A01,PRD-003,979,924,909.0,15,480,424.2,20.0,OP-001
LOG-00305,2024-01-18,주간,EQ-A02,PRD-001,816,606,594.0,12,480,353.0,30.0,OP-014
LOG-00306,2024-01-18,주간,EQ-A03,PRD-004,699,567,550.0,17,480,347.7,15.0,OP-015
LOG-00307,2024-01-18,주간,EQ-A04,PRD-003,979,832,825.0,7,480,379.0,15.0,OP-002
LOG-00308,2024-01-18,주간,EQ-B01,PRD-002,544,586,576.0,10,480,460.2,15.0,OP-013
LOG-00309,2024-01-18,주간,EQ-B02,PRD-002,544,517,511.0,6,480,432.0,30.0,OP-007
LOG-00310,2024-01-18,주간,EQ-B04,PRD-006,1224,1237,1225.0,12,480,440.6,15.0,OP-011
LOG-00311,2024-01-18,주간,EQ-C01,PRD-002,544,470,462.0,8,480,393.7,40.0,OP-013
LOG-00312,2024-01-18,주간,EQ-C02,PRD-002,544,503,493.0,10,480,408.1,25.0,OP-014
LOG-00313,2024-01-18,주간,EQ-C04,PRD-006,1224,1176,1161.0,15,480,405.6,20.0,OP-003
LOG-00314,2024-01-18,야간,EQ-A01,PRD-002,544,463,447.0,16,480,390.9,25.0,OP-001
LOG-00315,2024-01-18,야간,EQ-A02,PRD-003,979,723,711.0,12,480,366.0,30.0,OP-018
LOG-00316,2024-01-18,야간,EQ-A03,PRD-004,699,396,381.0,15,480,270.2,25.0,OP-012
LOG-00317,2024-01-18,야간,EQ-A04,PRD-003,979,857,848.0,9,480,406.1,25.0,OP-003
LOG-00318,2024-01-18,야간,EQ-B01,PRD-003,979,887,878.0,9,480,395.4,25.0,OP-002
LOG-00319,2024-01-18,야간,EQ-B02,PRD-001,816,803,791.0,12,480,413.0,20.0,OP-008
LOG-00320,2024-01-18,야간,EQ-B03,PRD-004,699,631,618.0,13,480,389.4,15.0,OP-001
LOG-00321,2024-01-18,야간,EQ-B04,PRD-003,979,951,942.0,9,480,432.1,15.0,OP-008
LOG-00322,2024-01-18,야간,EQ-C01,PRD-001,816,743,733.0,10,480,412.7,15.0,OP-016
LOG-00323,2024-01-18,야간,EQ-C02,PRD-003,979,781,773.0,8,480,361.9,40.0,OP-004
LOG-00324,2024-01-18,야간,EQ-C03,PRD-004,699,609,596.0,13,480,404.5,15.0,OP-015
LOG-00325,2024-01-18,야간,EQ-C04,PRD-006,1224,1017,1008.0,9,480,387.2,20.0,OP-012
LOG-00326,2024-01-19,주간,EQ-A01,PRD-001,816,667,657.0,10,480,380.8,20.0,OP-020
LOG-00327,2024-01-19,주간,EQ-A02,PRD-003,979,903,890.0,13,480,412.6,25.0,OP-004
LOG-00328,2024-01-19,주간,EQ-A03,PRD-004,699,434,417.0,17,480,288.9,20.0,OP-010
LOG-00329,2024-01-19,주간,EQ-A04,PRD-003,979,867,848.0,19,480,416.1,15.0,OP-019
LOG-00330,2024-01-19,주간,EQ-B01,PRD-001,816,862,857.0,5,480,450.2,25.0,OP-010
LOG-00331,2024-01-19,주간,EQ-B02,PRD-003,979,908,904.0,4,480,395.1,20.0,OP-013
LOG-00332,2024-01-19,주간,EQ-B03,PRD-005,408,406,397.0,9,480,,15.0,OP-007
LOG-00333,2024-01-19,주간,EQ-B04,PRD-003,979,944,937.0,7,480,406.3,20.0,OP-019
LOG-00334,2024-01-19,주간,EQ-C01,PRD-003,979,719,718.0,1,480,365.8,30.0,OP-008
LOG-00335,2024-01-19,주간,EQ-C02,PRD-001,816,723,712.0,11,480,375.0,30.0,OP-010
LOG-00336,2024-01-19,야간,EQ-A01,PRD-003,979,651,641.0,10,480,312.9,20.0,OP-020
LOG-00337,2024-01-19,야간,EQ-A02,PRD-001,816,605,593.0,12,480,332.6,15.0,OP-019
LOG-00338,2024-01-19,야간,EQ-A03,PRD-004,699,531,,21,480,355.8,20.0,OP-012
LOG-00339,2024-01-19,야간,EQ-A04,PRD-006,1224,892,880.0,12,480,339.3,40.0,OP-012
LOG-00340,2024-01-19,야간,EQ-B01,PRD-001,816,744,731.0,13,480,,30.0,OP-017
LOG-00341,2024-01-19,야간,EQ-B02,PRD-003,979,897,885.0,12,480,397.5,20.0,OP-011
LOG-00342,2024-01-19,야간,EQ-C01,PRD-001,816,687,686.0,1,480,376.8,20.0,OP-014
LOG-00343,2024-01-19,야간,EQ-C02,PRD-002,544,476,463.0,13,480,365.2,20.0,OP-004
LOG-00344,2024-01-19,야간,EQ-C03,PRD-005,408,324,314.0,10,480,351.4,30.0,OP-012
LOG-00345,2024-01-19,야간,EQ-C04,PRD-006,1224,1123,1108.0,15,480,409.9,20.0,OP-005
LOG-00346,2024-01-20,주간,EQ-A01,PRD-002,544,441,430.0,11,480,378.4,20.0,OP-006
LOG-00347,2024-01-20,주간,EQ-A03,PRD-005,408,337,327.0,10,480,350.4,15.0,OP-020
LOG-00348,2024-01-20,주간,EQ-A04,PRD-006,1224,1002,990.0,12,480,387.6,20.0,OP-015
LOG-00349,2024-01-20,주간,EQ-B01,PRD-002,544,484,482.0,2,480,366.8,30.0,OP-019
LOG-00350,2024-01-20,주간,EQ-B03,PRD-005,408,384,374.0,10,480,413.7,20.0,OP-011
LOG-00351,2024-01-20,주간,EQ-B04,PRD-003,979,989,988.0,1,480,426.2,20.0,OP-003
LOG-00352,2024-01-20,주간,EQ-C01,PRD-002,544,448,440.0,8,480,386.8,15.0,OP-015
LOG-00353,2024-01-20,주간,EQ-C02,PRD-001,816,744,738.0,6,480,415.4,30.0,OP-015
LOG-00354,2024-01-20,주간,EQ-C03,PRD-005,408,331,322.0,9,480,385.6,15.0,OP-011
LOG-00355,2024-01-20,주간,EQ-C04,PRD-003,979,800,792.0,8,480,361.3,20.0,OP-016
LOG-00356,2024-01-22,주간,EQ-A01,PRD-002,544,473,460.0,13,480,390.2,20.0,OP-006
LOG-00357,2024-01-22,주간,EQ-A02,PRD-002,544,426,420.0,6,480,359.1,,OP-007
LOG-00358,2024-01-22,주간,EQ-A04,PRD-006,1224,1007,998.0,9,480,357.0,40.0,OP-009
LOG-00359,2024-01-22,주간,EQ-B01,PRD-002,544,521,512.0,9,480,418.4,25.0,OP-009
LOG-00360,2024-01-22,주간,EQ-B02,PRD-003,979,957,952.0,5,480,399.0,15.0,OP-009
LOG-00361,2024-01-22,주간,EQ-B03,PRD-004,699,659,648.0,11,480,399.4,15.0,OP-017
LOG-00362,2024-01-22,주간,EQ-C01,PRD-001,816,702,693.0,9,480,385.4,20.0,OP-003
LOG-00363,2024-01-22,주간,EQ-C02,PRD-001,816,748,736.0,12,480,403.6,15.0,OP-014
LOG-00364,2024-01-22,주간,EQ-C03,PRD-005,408,335,327.0,8,480,381.2,30.0,OP-018
LOG-00365,2024-01-22,주간,EQ-C04,PRD-003,979,703,701.0,2,480,327.8,20.0,OP-016
LOG-00366,2024-01-22,야간,EQ-A01,PRD-003,979,742,738.0,4,480,371.6,15.0,OP-016
LOG-00367,2024-01-22,야간,EQ-A02,PRD-002,544,390,381.0,9,480,322.4,30.0,OP-001
LOG-00368,2024-01-22,야간,EQ-A03,PRD-004,699,426,411.0,15,480,297.5,30.0,OP-010
LOG-00369,2024-01-22,야간,EQ-A04,PRD-003,979,858,836.0,22,480,375.4,30.0,OP-013
LOG-00370,2024-01-22,야간,EQ-B01,PRD-003,979,923,913.0,10,480,402.2,,OP-008
LOG-00371,2024-01-22,야간,EQ-B03,PRD-005,408,397,387.0,10,480,432.9,15.0,OP-019
LOG-00372,2024-01-22,야간,EQ-B04,PRD-006,1224,1282,1276.0,6,480,433.5,20.0,OP-016
LOG-00373,2024-01-22,야간,EQ-C01,PRD-003,979,926,917.0,9,480,418.7,15.0,OP-017
LOG-00374,2024-01-22,야간,EQ-C03,PRD-005,408,296,283.0,13,480,342.2,15.0,OP-014
LOG-00375,2024-01-23,주간,EQ-A01,PRD-003,979,948,935.0,13,480,412.5,20.0,OP-018
LOG-00376,2024-01-23,주간,EQ-A02,PRD-002,544,457,445.0,12,480,359.5,15.0,OP-012
LOG-00377,2024-01-23,주간,EQ-A03,PRD-005,408,287,275.0,12,480,345.9,25.0,OP-009
LOG-00378,2024-01-23,주간,EQ-A04,PRD-006,1224,170,167.0,3,480,333.7,30.0,OP-009
LOG-00379,2024-01-23,주간,EQ-B01,PRD-001,816,726,716.0,10,480,395.5,15.0,OP-004
LOG-00380,2024-01-23,주간,EQ-B02,PRD-003,979,1036,1031.0,5,480,460.2,15.0,OP-007
LOG-00381,2024-01-23,주간,EQ-B03,PRD-005,408,404,392.0,12,480,408.1,20.0,OP-004
LOG-00382,2024-01-23,주간,EQ-B04,PRD-003,979,1055,1043.0,12,480,444.0,25.0,OP-007
LOG-00383,2024-01-23,주간,EQ-C02,PRD-001,816,760,749.0,11,480,437.7,30.0,OP-016
LOG-00384,2024-01-23,주간,EQ-C03,PRD-005,408,317,308.0,9,480,374.0,20.0,OP-019
LOG-00385,2024-01-23,주간,EQ-C04,PRD-006,1224,1041,1023.0,18,480,409.5,30.0,OP-004
LOG-00386,2024-01-23,야간,EQ-A01,PRD-001,816,685,671.0,14,480,377.8,20.0,OP-010
LOG-00387,2024-01-23,야간,EQ-A02,PRD-001,816,634,618.0,16,480,335.8,25.0,OP-012
LOG-00388,2024-01-23,야간,EQ-A03,PRD-004,699,495,482.0,13,480,327.3,15.0,OP-010
LOG-00389,2024-01-23,야간,EQ-A04,PRD-003,979,625,618.0,7,480,315.9,25.0,OP-018
LOG-00390,2024-01-23,야간,EQ-B01,PRD-001,816,832,814.0,18,480,416.3,20.0,OP-009
LOG-00391,2024-01-23,야간,EQ-B02,PRD-001,816,887,870.0,17,480,445.2,30.0,OP-002
LOG-00392,2024-01-23,야간,EQ-B03,PRD-005,408,381,371.0,10,480,403.5,15.0,OP-005
LOG-00393,2024-01-23,야간,EQ-B04,PRD-006,1224,1246,1234.0,12,480,445.2,30.0,OP-004
LOG-00394,2024-01-23,야간,EQ-C01,PRD-001,816,724,721.0,3,480,390.6,15.0,OP-019
LOG-00395,2024-01-23,야간,EQ-C02,PRD-002,544,442,434.0,8,480,371.8,20.0,OP-016
LOG-00396,2024-01-23,야간,EQ-C03,PRD-005,408,360,347.0,13,480,389.5,15.0,OP-015
LOG-00397,2024-01-23,야간,EQ-C04,PRD-006,1224,1153,1127.0,26,480,399.2,20.0,OP-006
LOG-00398,2024-01-24,주간,EQ-A02,PRD-001,816,637,625.0,12,480,389.9,25.0,OP-009
LOG-00399,2024-01-24,주간,EQ-A03,PRD-005,408,281,274.0,7,480,322.3,20.0,OP-004
LOG-00400,2024-01-24,주간,EQ-B01,PRD-001,816,789,776.0,13,480,413.5,20.0,OP-013
LOG-00401,2024-01-24,주간,EQ-B02,PRD-002,544,511,504.0,7,480,401.7,30.0,OP-003
LOG-00402,2024-01-24,주간,EQ-B03,PRD-004,699,705,,6,480,416.4,20.0,OP-005
LOG-00403,2024-01-24,주간,EQ-B04,PRD-003,979,938,924.0,14,480,412.9,20.0,OP-019
LOG-00404,2024-01-24,주간,EQ-C01,PRD-002,544,506,491.0,15,480,408.6,25.0,OP-003
LOG-00405,2024-01-24,주간,EQ-C02,PRD-001,816,736,724.0,12,480,403.7,15.0,OP-004
LOG-00406,2024-01-24,주간,EQ-C03,PRD-005,408,367,356.0,11,480,396.1,20.0,OP-020
LOG-00407,2024-01-24,주간,EQ-C04,PRD-003,979,757,754.0,3,480,389.7,40.0,OP-017
LOG-00408,2024-01-24,야간,EQ-A01,PRD-002,544,436,426.0,10,480,383.1,40.0,OP-015
LOG-00409,2024-01-24,야간,EQ-A02,PRD-002,544,400,,13,480,361.5,20.0,OP-010
LOG-00410,2024-01-24,야간,EQ-A03,PRD-005,408,281,268.0,13,480,301.1,25.0,OP-010
LOG-00411,2024-01-24,야간,EQ-A04,PRD-003,979,887,856.0,31,480,377.3,15.0,OP-020
LOG-00412,2024-01-24,야간,EQ-B01,PRD-003,979,945,940.0,5,480,411.2,20.0,OP-004
LOG-00413,2024-01-24,야간,EQ-B03,PRD-004,699,712,691.0,21,480,434.5,20.0,OP-007
LOG-00414,2024-01-24,야간,EQ-B04,PRD-006,1224,1183,1182.0,1,480,406.5,15.0,OP-003
LOG-00415,2024-01-24,야간,EQ-C01,PRD-001,816,652,637.0,15,480,357.3,,OP-008
LOG-00416,2024-01-24,야간,EQ-C02,PRD-001,816,820,803.0,17,480,416.4,20.0,OP-018
LOG-00417,2024-01-24,야간,EQ-C03,PRD-004,699,614,597.0,17,480,386.4,15.0,OP-006
LOG-00418,2024-01-24,야간,EQ-C04,PRD-003,979,929,918.0,11,480,415.6,20.0,OP-014
LOG-00419,2024-01-25,주간,EQ-A01,PRD-002,544,426,415.0,11,480,377.8,25.0,OP-020
LOG-00420,2024-01-25,주간,EQ-A02,PRD-002,544,381,373.0,8,480,338.5,20.0,OP-010
LOG-00421,2024-01-25,주간,EQ-A03,PRD-004,699,434,421.0,13,480,304.0,15.0,OP-008
LOG-00422,2024-01-25,주간,EQ-A04,PRD-006,1224,907,894.0,13,480,352.7,30.0,OP-010
LOG-00423,2024-01-25,주간,EQ-B01,PRD-003,979,904,898.0,6,480,396.5,20.0,OP-015
LOG-00424,2024-01-25,주간,EQ-B02,PRD-001,816,810,804.0,6,480,419.8,30.0,OP-008
LOG-00425,2024-01-25,주간,EQ-B04,PRD-006,1224,1277,1266.0,11,480,450.2,20.0,OP-019
LOG-00426,2024-01-25,주간,EQ-C01,PRD-003,979,932,919.0,13,480,417.1,30.0,OP-007
LOG-00427,2024-01-25,주간,EQ-C02,PRD-002,544,471,460.0,11,480,383.9,20.0,OP-004
LOG-00428,2024-01-25,주간,EQ-C03,PRD-004,699,686,669.0,17,480,432.5,20.0,OP-005
LOG-00429,2024-01-25,주간,EQ-C04,PRD-006,1224,1380,1368.0,12,480,460.2,15.0,OP-005
LOG-00430,2024-01-25,야간,EQ-A01,PRD-001,816,658,640.0,18,480,366.4,15.0,OP-002
LOG-00431,2024-01-25,야간,EQ-A02,PRD-001,816,670,657.0,13,480,,20.0,OP-010
LOG-00432,2024-01-25,야간,EQ-A03,PRD-005,408,266,254.0,12,480,298.2,15.0,OP-015
LOG-00433,2024-01-25,야간,EQ-A04,PRD-003,979,760,744.0,16,480,354.9,15.0,OP-015
LOG-00434,2024-01-25,야간,EQ-B01,PRD-003,979,901,893.0,8,480,391.2,30.0,OP-010
LOG-00435,2024-01-25,야간,EQ-B02,PRD-003,979,944,933.0,11,480,393.6,,OP-013
LOG-00436,2024-01-25,야간,EQ-B03,PRD-005,408,354,344.0,10,480,403.7,15.0,OP-017
LOG-00437,2024-01-25,야간,EQ-B04,PRD-006,1224,1161,1148.0,13,480,413.4,15.0,OP-015
LOG-00438,2024-01-25,야간,EQ-C01,PRD-001,816,696,680.0,16,480,379.8,15.0,OP-020
LOG-00439,2024-01-25,야간,EQ-C02,PRD-001,816,687,676.0,11,480,383.2,25.0,OP-014
LOG-00440,2024-01-25,야간,EQ-C03,PRD-005,408,347,335.0,12,480,398.1,15.0,OP-020
LOG-00441,2024-01-25,야간,EQ-C04,PRD-006,1224,1007,998.0,9,480,367.4,20.0,OP-001
LOG-00442,2024-01-26,주간,EQ-A01,PRD-001,816,659,646.0,13,480,375.6,15.0,OP-008
LOG-00443,2024-01-26,주간,EQ-A02,PRD-003,979,877,862.0,15,480,407.0,15.0,OP-019
LOG-00444,2024-01-26,주간,EQ-A03,PRD-004,699,448,436.0,12,480,306.0,15.0,OP-009
LOG-00445,2024-01-26,주간,EQ-A04,PRD-003,979,710,,13,480,360.0,30.0,OP-006
LOG-00446,2024-01-26,주간,EQ-B01,PRD-002,544,98,96.0,2,480,400.0,15.0,OP-017
LOG-00447,2024-01-26,주간,EQ-B02,PRD-003,979,889,881.0,8,480,402.7,30.0,OP-015
LOG-00448,2024-01-26,주간,EQ-B03,PRD-005,408,403,397.0,6,480,445.2,30.0,OP-006
LOG-00449,2024-01-26,주간,EQ-B04,PRD-006,1224,1073,1072.0,1,480,379.8,25.0,OP-016
LOG-00450,2024-01-26,주간,EQ-C01,PRD-001,816,705,693.0,12,480,376.2,20.0,OP-016
LOG-00451,2024-01-26,주간,EQ-C02,PRD-002,544,526,517.0,9,480,421.0,30.0,OP-014
LOG-00452,2024-01-26,주간,EQ-C03,PRD-005,408,363,354.0,9,480,389.5,25.0,OP-011
LOG-00453,2024-01-26,주간,EQ-C04,PRD-003,979,884,867.0,17,480,395.5,20.0,OP-006
LOG-00454,2024-01-26,야간,EQ-A03,PRD-005,408,307,293.0,14,480,336.0,15.0,OP-014
LOG-00455,2024-01-26,야간,EQ-A04,PRD-006,1224,981,969.0,12,480,365.4,20.0,OP-010
LOG-00456,2024-01-26,야간,EQ-B01,PRD-003,979,917,907.0,10,480,393.5,20.0,OP-013
LOG-00457,2024-01-26,야간,EQ-B02,PRD-003,979,895,882.0,13,480,403.1,15.0,OP-002
LOG-00458,2024-01-26,야간,EQ-B03,PRD-005,408,385,374.0,11,480,416.5,20.0,OP-003
LOG-00459,2024-01-26,야간,EQ-B04,PRD-006,1224,1188,1175.0,13,480,415.3,25.0,OP-009
LOG-00460,2024-01-26,야간,EQ-C01,PRD-002,544,517,511.0,6,480,422.7,20.0,OP-004
LOG-00461,2024-01-26,야간,EQ-C02,PRD-002,544,412,407.0,5,480,347.5,20.0,OP-017
LOG-00462,2024-01-26,야간,EQ-C03,PRD-004,699,657,637.0,20,480,393.7,15.0,OP-018
LOG-00463,2024-01-26,야간,EQ-C04,PRD-006,1224,870,863.0,7,480,328.1,15.0,OP-014
LOG-00464,2024-01-27,주간,EQ-A01,PRD-001,816,690,679.0,11,480,393.8,,OP-007
LOG-00465,2024-01-27,주간,EQ-A02,PRD-003,979,719,713.0,6,480,329.2,20.0,OP-012
LOG-00466,2024-01-27,주간,EQ-A03,PRD-005,408,295,286.0,9,480,324.0,25.0,OP-015
LOG-00467,2024-01-27,주간,EQ-A04,PRD-003,979,742,739.0,3,480,363.1,30.0,OP-007
LOG-00468,2024-01-27,주간,EQ-B03,PRD-005,408,393,384.0,9,480,428.8,20.0,OP-018
LOG-00469,2024-01-27,주간,EQ-B04,PRD-003,979,992,989.0,3,480,439.7,25.0,OP-010
LOG-00470,2024-01-27,주간,EQ-C01,PRD-002,544,503,495.0,8,480,405.2,20.0,OP-016
LOG-00471,2024-01-27,주간,EQ-C02,PRD-001,816,705,,16,480,393.3,15.0,OP-001
LOG-00472,2024-01-27,주간,EQ-C03,PRD-004,699,577,563.0,14,480,356.7,15.0,OP-006
LOG-00473,2024-01-27,주간,EQ-C04,PRD-006,1224,1047,1031.0,16,480,361.2,30.0,OP-018
LOG-00474,2024-01-29,주간,EQ-A01,PRD-001,816,579,570.0,9,480,353.8,15.0,OP-018
LOG-00475,2024-01-29,주간,EQ-A02,PRD-002,544,443,429.0,14,480,356.5,30.0,OP-003
LOG-00476,2024-01-29,주간,EQ-A03,PRD-004,699,479,468.0,11,480,321.5,15.0,OP-004
LOG-00477,2024-01-29,주간,EQ-A04,PRD-006,1224,942,934.0,8,480,,25.0,OP-004
LOG-00478,2024-01-29,주간,EQ-B02,PRD-003,979,994,993.0,1,480,435.2,40.0,OP-005
LOG-00479,2024-01-29,주간,EQ-B03,PRD-005,408,320,314.0,6,480,345.0,40.0,OP-010
LOG-00480,2024-01-29,주간,EQ-B04,PRD-006,1224,1104,1095.0,9,480,420.8,20.0,OP-014
LOG-00481,2024-01-29,주간,EQ-C01,PRD-002,544,515,504.0,11,480,398.9,15.0,OP-016
LOG-00482,2024-01-29,주간,EQ-C02,PRD-001,816,684,671.0,13,480,393.4,20.0,OP-015
LOG-00483,2024-01-29,주간,EQ-C03,PRD-004,699,627,612.0,15,480,371.2,15.0,OP-013
LOG-00484,2024-01-29,주간,EQ-C04,PRD-003,979,944,934.0,10,480,420.1,20.0,OP-020
LOG-00485,2024-01-29,야간,EQ-A01,PRD-003,979,714,707.0,7,480,329.5,15.0,OP-005
LOG-00486,2024-01-29,야간,EQ-A02,PRD-001,816,650,635.0,15,480,,15.0,OP-009
LOG-00487,2024-01-29,야간,EQ-A04,PRD-006,1224,1001,977.0,24,480,370.1,15.0,OP-011
LOG-00488,2024-01-29,야간,EQ-B01,PRD-003,979,912,899.0,13,480,400.4,20.0,OP-009
LOG-00489,2024-01-29,야간,EQ-B02,PRD-001,816,738,734.0,4,480,369.3,25.0,OP-010
LOG-00490,2024-01-29,야간,EQ-B03,PRD-005,408,354,343.0,11,480,383.7,,OP-019
LOG-00491,2024-01-29,야간,EQ-B04,PRD-006,1224,1204,1192.0,12,480,423.8,20.0,OP-005
LOG-00492,2024-01-29,야간,EQ-C02,PRD-002,544,431,420.0,11,480,361.8,20.0,OP-018
LOG-00493,2024-01-29,야간,EQ-C03,PRD-005,408,303,292.0,11,480,342.7,20.0,OP-012
LOG-00494,2024-01-29,야간,EQ-C04,PRD-006,1224,955,947.0,8,480,366.4,20.0,OP-018
LOG-00495,2024-01-30,주간,EQ-A01,PRD-003,979,776,765.0,11,480,387.3,25.0,OP-013
LOG-00496,2024-01-30,주간,EQ-A02,PRD-002,544,424,411.0,13,480,364.0,15.0,OP-011
LOG-00497,2024-01-30,주간,EQ-A03,PRD-004,699,595,578.0,17,480,359.7,15.0,OP-008
LOG-00498,2024-01-30,주간,EQ-A04,PRD-006,1224,843,836.0,7,480,337.3,40.0,OP-008
LOG-00499,2024-01-30,주간,EQ-B01,PRD-002,544,511,491.0,20,480,407.1,25.0,OP-002
LOG-00500,2024-01-30,주간,EQ-B02,PRD-002,544,525,514.0,11,480,399.6,20.0,OP-016
LOG-00501,2024-01-30,주간,EQ-B03,PRD-005,408,436,424.0,12,480,436.7,15.0,OP-013
LOG-00502,2024-01-30,주간,EQ-C01,PRD-003,979,741,736.0,5,480,354.3,20.0,OP-005
LOG-00503,2024-01-30,주간,EQ-C02,PRD-002,544,515,504.0,11,480,412.3,15.0,OP-002
