timestamp,equipment_id,power_kwh,voltage,current,power_factor
2024-01-04 22:00:00,LINE-A-01,6.36,223.9,30.86,0.899
2024-01-04 22:15:00,LINE-A-01,2.35,219.9,11.6,0.897
2024-01-04 22:30:00,LINE-A-01,6.45,218.2,32.16,0.928
2024-01-04 22:45:00,LINE-A-01,9.07,219.6,44.89,0.901
2024-01-04 23:00:00,LINE-A-01,7.91,215.3,39.93,0.932
2024-01-04 23:15:00,LINE-A-01,7.29,224.5,35.31,0.959
2024-01-04 23:30:00,LINE-A-01,5.69,208.0,29.74,0.927
2024-01-04 23:45:00,LINE-A-01,8.24,225.3,39.77,0.907
2024-01-05 00:00:00,LINE-A-01,2.33,222.2,11.37,0.89
2024-01-05 00:15:00,LINE-A-01,7.8,228.6,37.11,0.938
2024-01-05 00:30:00,LINE-A-01,6.27,216.0,31.57,0.89
2024-01-05 00:45:00,LINE-A-01,3.78,209.6,19.59,0.911
2024-01-05 01:00:00,LINE-A-01,7.91,220.0,39.1,0.923
2024-01-05 01:15:00,LINE-A-01,7.18,218.9,35.63,0.952
2024-01-05 01:30:00,LINE-A-01,6.07,215.2,30.68,0.914
2024-01-05 01:45:00,LINE-A-01,3.98,212.7,20.36,0.939
2024-01-05 02:00:00,LINE-A-01,5.44,213.7,27.7,0.892
2024-01-05 02:15:00,LINE-A-01,6.14,212.8,31.39,0.909
2024-01-05 02:30:00,LINE-A-01,5.72,227.3,27.33,0.894
2024-01-05 02:45:00,LINE-A-01,4.59,225.6,22.1,0.938
2024-01-05 03:00:00,LINE-A-01,5.56,225.7,26.79,0.918
2024-01-05 03:15:00,LINE-A-01,6.46,220.9,31.8,0.913
2024-01-05 03:30:00,LINE-A-01,6.86,222.2,33.54,0.934
2024-01-05 03:45:00,LINE-A-01,5.53,217.2,27.66,0.942
2024-01-05 04:00:00,LINE-A-01,7.07,228.9,33.59,0.903
2024-01-05 04:15:00,LINE-A-01,5.3,220.1,26.16,0.913
2024-01-05 04:30:00,LINE-A-01,6.45,214.2,32.71,0.946
2024-01-05 04:45:00,LINE-A-01,4.11,221.6,20.14,0.898
2024-01-05 05:00:00,LINE-A-01,5.5,215.6,27.73,0.925
2024-01-05 05:15:00,LINE-A-01,5.72,226.8,27.41,0.909
2024-01-05 05:30:00,LINE-A-01,5.93,215.7,29.91,0.929
2024-01-05 05:45:00,LINE-A-01,5.54,218.1,27.58,0.903
2024-01-05 06:00:00,LINE-A-01,7.98,216.9,40.01,0.935
2024-01-05 06:15:00,LINE-A-01,4.46,218.4,22.21,0.916
2024-01-05 06:30:00,LINE-A-01,4.97,217.8,24.79,0.943
2024-01-05 06:45:00,LINE-A-01,5.51,212.5,28.17,0.91
2024-01-05 07:00:00,LINE-A-01,5.81,224.5,28.13,0.942
2024-01-05 07:15:00,LINE-A-01,4.4,219.5,21.8,0.901
2024-01-05 07:30:00,LINE-A-01,7.4,219.1,36.72,0.908
2024-01-05 07:45:00,LINE-A-01,5.07,232.8,23.66,0.894
2024-01-05 08:00:00,LINE-A-01,18.08,225.1,87.31,0.968
2024-01-05 08:15:00,LINE-A-01,20.19,212.1,103.49,0.958
2024-01-05 08:30:00,LINE-A-01,19.5,221.1,95.88,0.913
2024-01-05 08:45:00,LINE-A-01,17.44,226.9,83.53,0.904
2024-01-05 09:00:00,LINE-A-01,18.4,212.4,94.18,0.903
2024-01-05 09:15:00,LINE-A-01,17.05,223.7,82.84,0.934
2024-01-05 09:30:00,LINE-A-01,17.8,219.4,88.19,0.923
2024-01-05 09:45:00,LINE-A-01,18.7,221.6,91.72,0.895
2024-01-05 10:00:00,LINE-A-01,17.35,232.9,81.0,0.887
2024-01-05 10:15:00,LINE-A-01,20.67,217.7,103.2,0.881
2024-01-05 10:30:00,LINE-A-01,20.48,223.4,99.67,0.892
2024-01-05 10:45:00,LINE-A-01,19.18,224.4,92.89,0.886
2024-01-05 11:00:00,LINE-A-01,16.85,218.0,84.01,0.902
2024-01-05 11:15:00,LINE-A-01,18.49,230.3,87.25,0.919
2024-01-05 11:30:00,LINE-A-01,18.71,220.8,92.14,0.905
2024-01-05 11:45:00,LINE-A-01,18.1,218.5,90.04,0.906
2024-01-05 12:00:00,LINE-A-01,5.1,229.5,24.16,0.933
2024-01-05 12:15:00,LINE-A-01,5.91,219.1,29.31,0.914
2024-01-05 12:30:00,LINE-A-01,5.07,226.9,24.3,0.915
2024-01-05 12:45:00,LINE-A-01,8.16,211.7,41.87,0.893
2024-01-05 13:00:00,LINE-A-01,13.79,207.3,72.29,0.911
2024-01-05 13:15:00,LINE-A-01,16.49,218.2,82.15,0.946
2024-01-05 13:30:00,LINE-A-01,16.54,215.9,83.29,0.911
2024-01-05 13:45:00,LINE-A-01,16.24,215.0,82.07,0.919
2024-01-05 14:00:00,LINE-A-01,15.31,215.8,77.12,0.936
2024-01-05 14:15:00,LINE-A-01,16.95,220.9,83.41,0.945
2024-01-05 14:30:00,LINE-A-01,16.94,223.1,82.54,0.898
2024-01-05 14:45:00,LINE-A-01,17.88,212.1,91.63,0.908
2024-01-05 15:00:00,LINE-A-01,19.49,224.6,94.34,0.925
2024-01-05 15:15:00,LINE-A-01,16.91,217.4,84.55,0.907
2024-01-05 15:30:00,LINE-A-01,16.3,204.5,86.64,0.953
2024-01-05 15:45:00,LINE-A-01,16.25,221.7,79.67,0.928
2024-01-05 16:00:00,LINE-A-01,17.88,219.9,88.36,0.929
2024-01-05 16:15:00,LINE-A-01,17.41,217.4,87.08,0.938
2024-01-05 16:30:00,LINE-A-01,17.23,225.0,83.23,0.921
2024-01-05 16:45:00,LINE-A-01,19.03,217.6,95.07,0.925
2024-01-05 17:00:00,LINE-A-01,16.51,221.1,81.19,0.914
2024-01-05 17:15:00,LINE-A-01,18.48,225.6,89.0,0.936
2024-01-05 17:30:00,LINE-A-01,18.72,221.5,91.84,0.917
2024-01-05 17:45:00,LINE-A-01,17.77,223.3,86.48,0.976
2024-01-05 18:00:00,LINE-A-01,13.04,215.3,65.85,0.906
2024-01-05 18:15:00,LINE-A-01,13.76,223.2,67.01,0.927
2024-01-05 18:30:00,LINE-A-01,14.43,228.0,68.82,0.909
2024-01-05 18:45:00,LINE-A-01,14.6,223.0,71.17,0.903
2024-01-05 19:00:00,LINE-A-01,12.06,220.6,59.43,0.927
2024-01-05 19:15:00,LINE-A-01,12.47,217.7,62.26,0.938
2024-01-05 19:30:00,LINE-A-01,14.61,222.3,71.43,0.922
2024-01-05 19:45:00,LINE-A-01,13.33,223.0,64.97,0.916
2024-01-05 20:00:00,LINE-A-01,12.67,223.1,61.73,0.911
2024-01-05 20:15:00,LINE-A-01,15.0,221.5,73.58,0.926
2024-01-05 20:30:00,LINE-A-01,14.35,225.5,69.16,0.956
2024-01-05 20:45:00,LINE-A-01,11.33,213.9,57.56,0.94
2024-01-05 21:00:00,LINE-A-01,14.15,213.8,71.94,0.897
2024-01-05 21:15:00,LINE-A-01,11.27,218.2,56.16,0.944
2024-01-05 21:30:00,LINE-A-01,12.17,225.5,58.66,0.937
2024-01-05 21:45:00,LINE-A-01,12.6,224.0,61.12,0.912
2024-01-05 22:00:00,LINE-A-01,3.79,223.2,18.46,0.939
2024-01-05 22:15:00,LINE-A-01,5.37,226.8,25.75,0.944
2024-01-05 22:30:00,LINE-A-01,5.33,225.8,25.67,0.911
2024-01-05 22:45:00,LINE-A-01,7.0,222.1,34.25,0.935
2024-01-05 23:00:00,LINE-A-01,5.12,215.2,25.85,0.912
2024-01-05 23:15:00,LINE-A-01,4.14,215.5,20.88,0.901
2024-01-05 23:30:00,LINE-A-01,6.81,217.5,34.01,0.958
2024-01-05 23:45:00,LINE-A-01,5.67,224.0,27.49,0.915
2024-01-06 00:00:00,LINE-A-01,6.81,214.6,34.48,0.925
2024-01-06 00:15:00,LINE-A-01,6.42,225.5,30.95,0.905
2024-01-06 00:30:00,LINE-A-01,4.42,220.2,21.82,0.924
2024-01-06 00:45:00,LINE-A-01,7.29,214.1,37.01,0.914
2024-01-06 01:00:00,LINE-A-01,6.54,226.7,31.38,0.919
2024-01-06 01:15:00,LINE-A-01,7.42,219.4,36.79,0.93
2024-01-06 01:30:00,LINE-A-01,5.84,226.9,27.98,0.905
2024-01-06 01:45:00,LINE-A-01,5.72,224.3,27.72,0.946
2024-01-06 02:00:00,LINE-A-01,4.7,216.7,23.59,0.93
2024-01-06 02:15:00,LINE-A-01,6.13,222.6,29.92,0.907
2024-01-06 02:30:00,LINE-A-01,5.62,219.6,27.8,0.939
2024-01-06 02:45:00,LINE-A-01,6.95,216.4,34.92,0.918
2024-01-06 03:00:00,LINE-A-01,6.37,228.9,30.23,0.944
2024-01-06 03:15:00,LINE-A-01,5.0,218.1,24.9,0.936
2024-01-06 03:30:00,LINE-A-01,6.84,218.2,34.07,0.907
2024-01-06 03:45:00,LINE-A-01,5.65,213.5,28.76,0.908
2024-01-06 04:00:00,LINE-A-01,6.79,225.9,32.65,0.957
2024-01-06 04:15:00,LINE-A-01,6.39,213.4,32.55,0.914
2024-01-06 04:30:00,LINE-A-01,6.23,223.4,30.31,0.875
2024-01-06 04:45:00,LINE-A-01,6.28,218.5,31.25,0.926
2024-01-06 05:00:00,LINE-A-01,5.9,215.4,29.78,0.914
2024-01-06 05:15:00,LINE-A-01,5.93,226.0,28.52,0.882
2024-01-06 05:30:00,LINE-A-01,5.59,218.9,27.74,0.897
2024-01-06 05:45:00,LINE-A-01,5.0,219.6,24.74,0.906
2024-01-06 06:00:00,LINE-A-01,2.14,225.4,10.33,0.918
2024-01-06 06:15:00,LINE-A-01,6.9,222.0,33.79,0.906
2024-01-06 06:30:00,LINE-A-01,3.82,226.2,18.35,0.962
2024-01-06 06:45:00,LINE-A-01,3.98,225.0,19.21,0.928
2024-01-06 07:00:00,LINE-A-01,5.07,213.9,25.75,0.941
2024-01-06 07:15:00,LINE-A-01,6.77,219.0,33.62,0.914
2024-01-06 07:30:00,LINE-A-01,8.49,218.9,42.15,0.955
2024-01-06 07:45:00,LINE-A-01,6.46,221.9,31.66,0.899
2024-01-06 08:00:00,LINE-A-01,19.25,212.9,98.29,0.938
2024-01-06 08:15:00,LINE-A-01,18.69,224.4,90.54,0.907
2024-01-06 08:30:00,LINE-A-01,17.41,217.6,86.97,0.91
2024-01-06 08:45:00,LINE-A-01,17.96,213.9,91.27,0.904
2024-01-06 09:00:00,LINE-A-01,17.13,217.0,85.81,0.918
2024-01-06 09:15:00,LINE-A-01,17.4,230.2,82.18,0.891
2024-01-06 09:30:00,LINE-A-01,18.45,218.3,91.83,0.911
2024-01-06 09:45:00,LINE-A-01,19.82,213.1,101.09,0.933
2024-01-06 10:00:00,LINE-A-01,18.7,218.4,93.1,0.964
2024-01-06 10:15:00,LINE-A-01,16.75,211.0,86.28,0.956
2024-01-06 10:30:00,LINE-A-01,18.64,224.0,90.44,0.957
2024-01-06 10:45:00,LINE-A-01,15.02,225.0,72.59,0.954
2024-01-06 11:00:00,LINE-A-01,19.27,229.4,91.29,0.871
2024-01-06 11:15:00,LINE-A-01,15.49,212.2,79.33,0.92
2024-01-06 11:30:00,LINE-A-01,18.48,220.1,91.23,0.902
2024-01-06 11:45:00,LINE-A-01,14.78,218.2,73.61,0.945
2024-01-06 12:00:00,LINE-A-01,4.97,220.7,24.48,0.901
2024-01-06 12:15:00,LINE-A-01,6.09,213.0,31.1,0.889
2024-01-06 12:30:00,LINE-A-01,8.19,225.5,39.48,0.878
2024-01-06 12:45:00,LINE-A-01,5.64,227.2,26.99,0.912
2024-01-06 13:00:00,LINE-A-01,17.79,219.8,87.97,0.919
2024-01-06 13:15:00,LINE-A-01,17.96,223.6,87.33,0.945
2024-01-06 13:30:00,LINE-A-01,16.72,226.4,80.28,0.945
2024-01-06 13:45:00,LINE-A-01,17.24,218.2,85.89,0.933
2024-01-06 14:00:00,LINE-A-01,15.42,208.8,80.31,0.932
2024-01-06 14:15:00,LINE-A-01,14.46,217.6,72.24,0.9
2024-01-06 14:30:00,LINE-A-01,15.92,214.1,80.84,0.94
2024-01-06 14:45:00,LINE-A-01,17.74,224.7,85.79,0.942
2024-01-06 15:00:00,LINE-A-01,17.5,225.1,84.52,0.926
2024-01-06 15:15:00,LINE-A-01,18.28,227.7,87.27,0.934
2024-01-06 15:30:00,LINE-A-01,16.03,223.0,78.13,0.882
2024-01-06 15:45:00,LINE-A-01,17.42,216.2,87.55,0.91
2024-01-06 16:00:00,LINE-A-01,19.98,228.3,95.14,0.942
2024-01-06 16:15:00,LINE-A-01,16.55,219.6,81.94,0.9
2024-01-06 16:30:00,LINE-A-01,16.56,214.8,83.82,0.917
2024-01-06 16:45:00,LINE-A-01,20.55,214.8,104.01,0.92
2024-01-06 17:00:00,LINE-A-01,16.79,219.0,83.36,0.904
2024-01-06 17:15:00,LINE-A-01,17.28,224.1,83.83,0.929
2024-01-06 17:30:00,LINE-A-01,15.3,222.7,74.66,0.916
2024-01-06 17:45:00,LINE-A-01,15.91,219.6,78.73,0.91
2024-01-06 18:00:00,LINE-A-01,13.72,224.4,66.45,0.925
2024-01-06 18:15:00,LINE-A-01,13.29,214.4,67.34,0.92
2024-01-06 18:30:00,LINE-A-01,13.33,222.0,65.28,0.918
2024-01-06 18:45:00,LINE-A-01,13.42,215.0,67.85,0.919
2024-01-06 19:00:00,LINE-A-01,12.67,226.0,60.92,0.894
2024-01-06 19:15:00,LINE-A-01,11.46,209.7,59.42,0.927
2024-01-06 19:30:00,LINE-A-01,14.09,220.7,69.42,0.923
2024-01-06 19:45:00,LINE-A-01,13.03,220.9,64.14,0.914
2024-01-06 20:00:00,LINE-A-01,12.34,219.0,61.26,0.907
2024-01-06 20:15:00,LINE-A-01,12.11,220.0,59.84,0.925
2024-01-06 20:30:00,LINE-A-01,10.49,226.1,50.42,0.919
2024-01-06 20:45:00,LINE-A-01,13.26,222.6,64.73,0.929
2024-01-06 21:00:00,LINE-A-01,12.17,215.9,61.28,0.942
2024-01-06 21:15:00,LINE-A-01,13.84,214.7,70.08,0.9
2024-01-06 21:30:00,LINE-A-01,13.61,218.6,67.65,0.91
2024-01-06 21:45:00,LINE-A-01,12.77,221.1,62.75,0.94
2024-01-06 22:00:00,LINE-A-01,6.64,218.2,33.09,0.933
2024-01-06 22:15:00,LINE-A-01,5.69,223.9,27.63,0.898
2024-01-06 22:30:00,LINE-A-01,7.23,222.7,35.3,0.929
2024-01-06 22:45:00,LINE-A-01,5.37,222.3,26.26,0.918
2024-01-06 23:00:00,LINE-A-01,5.13,215.1,25.91,0.934
2024-01-06 23:15:00,LINE-A-01,9.24,222.1,45.22,0.887
2024-01-06 23:30:00,LINE-A-01,3.16,219.5,15.64,0.892
2024-01-06 23:45:00,LINE-A-01,7.15,226.6,34.29,0.926
2024-01-07 00:00:00,LINE-A-01,4.88,216.4,24.5,0.89
2024-01-07 00:15:00,LINE-A-01,8.1,229.0,38.43,0.897
2024-01-07 00:30:00,LINE-A-01,7.64,214.6,38.7,0.908
2024-01-07 00:45:00,LINE-A-01,3.83,213.1,19.55,0.943
2024-01-07 01:00:00,LINE-A-01,6.76,220.0,33.39,0.942
2024-01-07 01:15:00,LINE-A-01,7.35,218.5,36.59,0.914
2024-01-07 01:30:00,LINE-A-01,6.75,222.0,33.07,0.914
2024-01-07 01:45:00,LINE-A-01,3.59,218.7,17.83,0.94
2024-01-07 02:00:00,LINE-A-01,4.17,226.9,19.99,0.95
2024-01-07 02:15:00,LINE-A-01,6.44,217.6,32.17,0.926
2024-01-07 02:30:00,LINE-A-01,5.96,228.2,28.38,0.973
2024-01-07 02:45:00,LINE-A-01,5.77,214.6,29.24,0.922
2024-01-07 03:00:00,LINE-A-01,7.6,220.5,37.49,0.912
2024-01-07 03:15:00,LINE-A-01,5.51,218.1,27.48,0.945
2024-01-07 03:30:00,LINE-A-01,7.51,225.2,36.24,0.915
2024-01-07 03:45:00,LINE-A-01,5.95,218.4,29.63,0.918
2024-01-07 04:00:00,LINE-A-01,2.5,224.9,12.08,0.9
2024-01-07 04:15:00,LINE-A-01,3.95,218.0,19.71,0.92
2024-01-07 04:30:00,LINE-A-01,4.34,217.5,21.67,0.936
2024-01-07 04:45:00,LINE-A-01,6.81,207.9,35.59,0.928
2024-01-07 05:00:00,LINE-A-01,3.81,220.9,18.73,0.931
2024-01-07 05:15:00,LINE-A-01,5.78,218.8,28.73,0.922
2024-01-07 05:30:00,LINE-A-01,5.76,219.0,28.56,0.968
2024-01-07 05:45:00,LINE-A-01,4.19,213.1,21.37,0.937
2024-01-07 06:00:00,LINE-A-01,8.83,233.6,41.08,0.926
2024-01-07 06:15:00,LINE-A-01,8.25,227.0,39.48,0.939
2024-01-07 06:30:00,LINE-A-01,5.32,227.2,25.45,0.958
2024-01-07 06:45:00,LINE-A-01,2.98,219.9,14.72,0.889
2024-01-07 07:00:00,LINE-A-01,6.8,220.0,33.58,0.893
2024-01-07 07:15:00,LINE-A-01,4.45,224.3,21.57,0.92
2024-01-07 07:30:00,LINE-A-01,6.45,215.3,32.56,0.916
2024-01-07 07:45:00,LINE-A-01,3.18,209.5,16.51,0.968
2024-01-07 08:00:00,LINE-A-01,17.77,222.6,86.78,0.883
2024-01-07 08:15:00,LINE-A-01,19.75,209.8,102.35,0.955
2024-01-07 08:30:00,LINE-A-01,18.58,225.3,89.65,0.899
2024-01-07 08:45:00,LINE-A-01,17.42,221.4,85.53,0.901
2024-01-07 09:00:00,LINE-A-01,18.1,221.8,88.68,0.94
2024-01-07 09:15:00,LINE-A-01,17.23,218.7,85.67,0.947
2024-01-07 09:30:00,LINE-A-01,17.83,226.4,85.6,0.918
2024-01-07 09:45:00,LINE-A-01,16.65,224.9,80.45,0.898
2024-01-07 10:00:00,LINE-A-01,17.19,222.5,83.98,0.907
2024-01-07 10:15:00,LINE-A-01,16.47,211.1,84.82,0.934
2024-01-07 10:30:00,LINE-A-01,18.64,214.4,94.48,0.902
2024-01-07 10:45:00,LINE-A-01,20.45,221.3,100.44,0.975
2024-01-07 11:00:00,LINE-A-01,20.06,226.2,96.41,0.928
2024-01-07 11:15:00,LINE-A-01,17.34,222.1,84.84,0.884
2024-01-07 11:30:00,LINE-A-01,18.02,222.5,88.04,0.914
2024-01-07 11:45:00,LINE-A-01,19.29,220.7,94.99,0.902
2024-01-07 12:00:00,LINE-A-01,4.12,213.6,20.96,0.917
2024-01-07 12:15:00,LINE-A-01,5.27,212.2,26.99,0.913
2024-01-07 12:30:00,LINE-A-01,7.08,205.4,37.46,0.899
2024-01-07 12:45:00,LINE-A-01,7.35,217.6,36.71,0.918
2024-01-07 13:00:00,LINE-A-01,19.87,219.2,98.52,0.907
2024-01-07 13:15:00,LINE-A-01,16.11,218.3,80.2,0.948
2024-01-07 13:30:00,LINE-A-01,20.26,219.4,100.37,0.892
2024-01-07 13:45:00,LINE-A-01,16.25,229.3,77.04,0.903
2024-01-07 14:00:00,LINE-A-01,17.22,219.4,85.31,0.913
2024-01-07 14:15:00,LINE-A-01,16.94,224.9,81.87,0.934
2024-01-07 14:30:00,LINE-A-01,15.37,214.3,77.98,0.877
2024-01-07 14:45:00,LINE-A-01,19.74,221.8,96.73,0.909
2024-01-07 15:00:00,LINE-A-01,16.0,223.3,77.88,0.883
2024-01-07 15:15:00,LINE-A-01,15.57,221.0,76.6,0.925
2024-01-07 15:30:00,LINE-A-01,17.91,220.3,88.38,0.914
2024-01-07 15:45:00,LINE-A-01,17.11,217.5,85.54,0.89
2024-01-07 16:00:00,LINE-A-01,18.32,216.5,91.96,0.9
2024-01-07 16:15:00,LINE-A-01,18.93,218.5,94.14,0.933
2024-01-07 16:30:00,LINE-A-01,18.83,212.6,96.31,0.907
2024-01-07 16:45:00,LINE-A-01,14.71,221.2,72.29,0.939
2024-01-07 17:00:00,LINE-A-01,15.73,219.9,77.73,0.925
2024-01-07 17:15:00,LINE-A-01,16.33,225.3,78.81,0.959
2024-01-07 17:30:00,LINE-A-01,17.25,217.7,86.1,0.902
2024-01-07 17:45:00,LINE-A-01,19.28,218.7,95.86,0.911
2024-01-07 18:00:00,LINE-A-01,13.52,225.1,65.25,0.93
2024-01-07 18:15:00,LINE-A-01,13.19,222.6,64.41,0.917
2024-01-07 18:30:00,LINE-A-01,14.86,224.8,71.86,0.922
2024-01-07 18:45:00,LINE-A-01,14.49,226.8,69.42,0.921
2024-01-07 19:00:00,LINE-A-01,11.93,216.6,59.86,0.952
2024-01-07 19:15:00,LINE-A-01,13.19,224.5,63.9,0.933
2024-01-07 19:30:00,LINE-A-01,12.48,228.1,59.47,0.946
2024-01-07 19:45:00,LINE-A-01,13.96,227.1,66.81,0.924
2024-01-07 20:00:00,LINE-A-01,13.99,208.1,73.06,0.904
2024-01-07 20:15:00,LINE-A-01,15.32,218.3,76.25,0.904
2024-01-07 20:30:00,LINE-A-01,12.38,214.8,62.64,0.921
2024-01-07 20:45:00,LINE-A-01,14.15,226.8,67.83,0.921
2024-01-07 21:00:00,LINE-A-01,12.39,217.6,61.91,0.96
2024-01-07 21:15:00,LINE-A-01,13.01,220.6,64.1,0.945
2024-01-07 21:30:00,LINE-A-01,14.18,229.1,67.28,0.909
2024-01-07 21:45:00,LINE-A-01,12.05,215.7,60.75,0.946
2024-01-07 22:00:00,LINE-A-01,4.93,218.3,24.54,0.887
2024-01-07 22:15:00,LINE-A-01,6.51,215.0,32.89,0.954
2024-01-07 22:30:00,LINE-A-01,6.57,221.1,32.3,0.944
2024-01-07 22:45:00,LINE-A-01,4.7,213.6,23.93,0.979
2024-01-07 23:00:00,LINE-A-01,6.32,218.5,31.43,0.896
2024-01-07 23:15:00,LINE-A-01,5.02,216.9,25.15,0.921
2024-01-07 23:30:00,LINE-A-01,7.78,214.9,39.35,0.895
2024-01-07 23:45:00,LINE-A-01,4.29,231.0,20.18,0.939
2024-01-08 00:00:00,LINE-A-01,5.49,216.7,27.53,0.932
2024-01-08 00:15:00,LINE-A-01,4.92,221.9,24.08,0.881
2024-01-08 00:30:00,LINE-A-01,5.9,223.7,28.68,0.949
2024-01-08 00:45:00,LINE-A-01,4.93,221.1,24.22,0.9
2024-01-08 01:00:00,LINE-A-01,6.07,222.9,29.62,0.922
2024-01-08 01:15:00,LINE-A-01,7.6,215.1,38.42,0.871
2024-01-08 01:30:00,LINE-A-01,7.45,215.9,37.49,0.909
2024-01-08 01:45:00,LINE-A-01,7.38,221.8,36.15,0.907
2024-01-08 02:00:00,LINE-A-01,5.23,220.0,25.84,0.945
2024-01-08 02:15:00,LINE-A-01,5.68,222.3,27.76,0.933
2024-01-08 02:30:00,LINE-A-01,7.0,221.5,34.38,0.942
2024-01-08 02:45:00,LINE-A-01,6.31,217.4,31.53,0.906
2024-01-08 03:00:00,LINE-A-01,1.98,216.3,9.94,0.904
2024-01-08 03:15:00,LINE-A-01,4.5,217.1,22.53,0.95
2024-01-08 03:30:00,LINE-A-01,9.73,224.9,47.03,0.907
2024-01-08 03:45:00,LINE-A-01,3.87,213.1,19.77,0.908
2024-01-08 04:00:00,LINE-A-01,8.52,218.9,42.29,0.926
2024-01-08 04:15:00,LINE-A-01,5.39,218.5,26.81,0.903
2024-01-08 04:30:00,LINE-A-01,7.66,226.0,36.83,0.95
2024-01-08 04:45:00,LINE-A-01,8.78,223.5,42.71,0.894
2024-01-08 05:00:00,LINE-A-01,6.86,228.7,32.59,0.932
2024-01-08 05:15:00,LINE-A-01,5.42,220.4,26.72,0.931
2024-01-08 05:30:00,LINE-A-01,5.91,217.3,29.59,0.91
2024-01-08 05:45:00,LINE-A-01,7.0,215.3,35.35,0.885
2024-01-08 06:00:00,LINE-A-01,6.65,227.0,31.84,0.911
2024-01-08 06:15:00,LINE-A-01,4.33,219.9,21.39,0.968
2024-01-08 06:30:00,LINE-A-01,5.34,217.3,26.74,0.88
2024-01-08 06:45:00,LINE-A-01,3.82,216.1,19.22,0.924
2024-01-08 07:00:00,LINE-A-01,3.51,224.0,17.05,0.891
2024-01-08 07:15:00,LINE-A-01,8.16,228.9,38.73,0.963
2024-01-08 07:30:00,LINE-A-01,6.22,224.5,30.1,0.93
2024-01-08 07:45:00,LINE-A-01,8.13,224.6,39.36,0.928
2024-01-08 08:00:00,LINE-A-01,20.02,225.8,96.41,0.901
2024-01-08 08:15:00,LINE-A-01,18.4,222.2,90.02,0.894
2024-01-08 08:30:00,LINE-A-01,20.59,212.1,105.5,0.967
2024-01-08 08:45:00,LINE-A-01,18.25,220.3,90.02,0.954
2024-01-08 09:00:00,LINE-A-01,17.48,219.1,86.7,0.945
2024-01-08 09:15:00,LINE-A-01,17.67,219.0,87.71,0.956
2024-01-08 09:30:00,LINE-A-01,17.66,222.2,86.41,0.887
2024-01-08 09:45:00,LINE-A-01,15.75,210.2,81.47,0.954
2024-01-08 10:00:00,LINE-A-01,16.67,229.6,78.93,0.901
2024-01-08 10:15:00,LINE-A-01,18.11,212.5,92.63,0.898
2024-01-08 10:30:00,LINE-A-01,18.91,217.9,94.33,0.911
2024-01-08 10:45:00,LINE-A-01,19.2,216.5,96.4,0.932
2024-01-08 11:00:00,LINE-A-01,19.04,219.6,94.25,0.913
2024-01-08 11:15:00,LINE-A-01,17.5,224.7,84.63,0.899
2024-01-08 11:30:00,LINE-A-01,16.58,221.2,81.47,0.951
2024-01-08 11:45:00,LINE-A-01,16.2,223.8,78.71,0.916
2024-01-08 12:00:00,LINE-A-01,6.45,214.4,32.7,0.94
2024-01-08 12:15:00,LINE-A-01,7.24,226.9,34.67,0.933
2024-01-08 12:30:00,LINE-A-01,3.06,224.5,14.82,0.915
2024-01-08 12:45:00,LINE-A-01,8.09,213.4,41.2,0.898
2024-01-08 13:00:00,LINE-A-01,16.29,217.4,81.43,0.951
2024-01-08 13:15:00,LINE-A-01,17.46,217.6,87.2,0.895
2024-01-08 13:30:00,LINE-A-01,16.83,216.7,84.44,0.927
2024-01-08 13:45:00,LINE-A-01,18.54,207.5,97.11,0.97
2024-01-08 14:00:00,LINE-A-01,17.25,222.7,84.19,0.954
2024-01-08 14:15:00,LINE-A-01,17.24,221.0,84.78,0.915
2024-01-08 14:30:00,LINE-A-01,19.75,218.7,98.16,0.913
2024-01-08 14:45:00,LINE-A-01,19.93,221.7,97.69,0.907
2024-01-08 15:00:00,LINE-A-01,19.93,225.6,96.03,0.907
2024-01-08 15:15:00,LINE-A-01,16.64,218.5,82.78,0.917
2024-01-08 15:30:00,LINE-A-01,18.54,221.6,90.96,0.93
2024-01-08 15:45:00,LINE-A-01,17.71,220.0,87.5,0.902
2024-01-08 16:00:00,LINE-A-01,16.57,228.6,78.8,0.918
2024-01-08 16:15:00,LINE-A-01,17.32,223.2,84.32,0.898
2024-01-08 16:30:00,LINE-A-01,20.13,224.3,97.54,0.916
2024-01-08 16:45:00,LINE-A-01,17.72,223.6,86.16,0.928
2024-01-08 17:00:00,LINE-A-01,17.52,215.4,88.41,0.898
2024-01-08 17:15:00,LINE-A-01,16.76,223.1,81.63,0.919
2024-01-08 17:30:00,LINE-A-01,18.0,219.5,89.16,0.934
2024-01-08 17:45:00,LINE-A-01,17.63,222.7,86.01,0.898
2024-01-08 18:00:00,LINE-A-01,13.92,216.7,69.81,0.913
2024-01-08 18:15:00,LINE-A-01,11.64,226.6,55.81,0.908
2024-01-08 18:30:00,LINE-A-01,12.65,211.9,64.91,0.936
2024-01-08 18:45:00,LINE-A-01,13.49,227.1,64.57,0.941
2024-01-08 19:00:00,LINE-A-01,14.11,214.9,71.38,0.925
2024-01-08 19:15:00,LINE-A-01,18.16,223.8,88.17,0.902
2024-01-08 19:30:00,LINE-A-01,10.9,217.0,54.62,0.924
2024-01-08 19:45:00,LINE-A-01,16.63,224.9,80.36,0.893
2024-01-08 20:00:00,LINE-A-01,13.92,218.1,69.39,0.929
