operation_id,equipment_id,start_time,end_time,operation_status,stop_reason,stop_category,operator_id,notes,created_at
221,INJ-002,2024-01-07 08:00:00,2024-01-07 11:43:41,RUNNING,,,OP010,,2026-01-30 00:43:52
222,INJ-002,2024-01-07 11:48:41,2024-01-07 13:13:50,RUNNING,,,OP001,,2026-01-30 00:43:52
223,INJ-002,2024-01-07 13:14:50,2024-01-07 14:35:45,RUNNING,,,OP010,,2026-01-30 00:43:52
224,INJ-002,2024-01-07 14:39:45,2024-01-07 15:46:01,SETUP,시운전,계획정지,OP003,,2026-01-30 00:43:52
225,INJ-002,2024-01-07 15:55:01,2024-01-07 19:34:24,RUNNING,,,OP002,,2026-01-30 00:43:52
226,INJ-002,2024-01-07 19:36:24,2024-01-07 20:21:32,IDLE,전공정 대기,기타,OP001,,2026-01-30 00:43:52
227,PRESS-001,2024-01-07 08:00:00,2024-01-07 11:33:58,RUNNING,,,OP002,,2026-01-30 00:43:52
228,PRESS-001,2024-01-07 11:35:58,2024-01-07 12:07:05,IDLE,전공정 대기,기타,OP001,,2026-01-30 00:43:52
229,PRESS-001,2024-01-07 12:11:05,2024-01-07 12:54:54,IDLE,점심시간,계획정지,OP001,,2026-01-30 00:43:52
230,PRESS-001,2024-01-07 13:04:54,2024-01-07 16:03:13,BREAKDOWN,센서 오류,고장정지,OP009,,2026-01-30 00:43:52
231,PRESS-001,2024-01-07 16:13:13,2024-01-07 18:58:46,RUNNING,,,OP002,,2026-01-30 00:43:52
232,PRESS-001,2024-01-07 19:02:46,2024-01-07 22:24:43,RUNNING,,,OP002,,2026-01-30 00:43:52
233,PRESS-001,2024-01-07 22:34:43,2024-01-07 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:52
234,PRESS-002,2024-01-07 08:00:00,2024-01-07 08:19:04,SETUP,금형 교체,계획정지,OP002,,2026-01-30 00:43:52
235,PRESS-002,2024-01-07 08:23:04,2024-01-07 09:54:26,RUNNING,,,OP001,,2026-01-30 00:43:52
236,PRESS-002,2024-01-07 09:55:26,2024-01-07 12:30:07,RUNNING,,,OP010,,2026-01-30 00:43:52
237,PRESS-002,2024-01-07 12:32:07,2024-01-07 15:04:30,RUNNING,,,OP003,,2026-01-30 00:43:52
238,PRESS-002,2024-01-07 15:06:30,2024-01-07 18:56:41,RUNNING,,,OP002,,2026-01-30 00:43:52
239,PRESS-002,2024-01-07 18:57:41,2024-01-07 19:31:40,IDLE,휴식,계획정지,OP003,,2026-01-30 00:43:52
240,PRESS-002,2024-01-07 19:32:40,2024-01-07 23:05:11,RUNNING,,,OP010,,2026-01-30 00:43:52
241,PRESS-002,2024-01-07 23:12:11,2024-01-07 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:52
242,ASM-001,2024-01-07 08:00:00,2024-01-07 09:11:21,MAINTENANCE,예방 정비,계획정지,OP009,,2026-01-30 00:43:52
243,ASM-001,2024-01-07 09:21:21,2024-01-07 11:29:55,RUNNING,,,OP003,,2026-01-30 00:43:52
244,ASM-001,2024-01-07 11:39:55,2024-01-07 14:10:55,RUNNING,,,OP010,,2026-01-30 00:43:52
245,ASM-001,2024-01-07 14:17:55,2024-01-07 17:51:25,RUNNING,,,OP001,,2026-01-30 00:43:52
246,ASM-001,2024-01-07 18:00:25,2024-01-07 18:48:12,SETUP,시운전,계획정지,OP002,,2026-01-30 00:43:52
247,ASM-001,2024-01-07 18:56:12,2024-01-07 20:52:28,RUNNING,,,OP001,,2026-01-30 00:43:52
248,INJ-001,2024-01-08 08:00:00,2024-01-08 11:03:37,RUNNING,,,OP002,,2026-01-30 00:43:52
249,INJ-001,2024-01-08 11:11:37,2024-01-08 12:28:24,RUNNING,,,OP001,,2026-01-30 00:43:52
250,INJ-001,2024-01-08 12:30:24,2024-01-08 14:23:11,MAINTENANCE,예방 정비,계획정지,OP009,,2026-01-30 00:43:52
251,INJ-001,2024-01-08 14:32:11,2024-01-08 16:46:08,RUNNING,,,OP001,,2026-01-30 00:43:52
252,INJ-001,2024-01-08 16:53:08,2024-01-08 17:22:00,IDLE,전공정 대기,기타,OP003,,2026-01-30 00:43:52
253,INJ-001,2024-01-08 17:32:00,2024-01-08 20:30:13,RUNNING,,,OP002,,2026-01-30 00:43:52
254,INJ-001,2024-01-08 20:34:13,2024-01-08 21:44:34,MAINTENANCE,오일 교환,계획정지,OP009,,2026-01-30 00:43:52
255,INJ-001,2024-01-08 21:49:34,2024-01-08 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:52
256,INJ-002,2024-01-08 08:00:00,2024-01-08 10:49:37,RUNNING,,,OP001,,2026-01-30 00:43:52
257,INJ-002,2024-01-08 10:54:37,2024-01-08 14:01:06,RUNNING,,,OP003,,2026-01-30 00:43:52
258,INJ-002,2024-01-08 14:06:06,2024-01-08 14:45:17,IDLE,작업 지시 대기,기타,OP002,,2026-01-30 00:43:52
259,INJ-002,2024-01-08 14:52:17,2024-01-08 16:08:48,RUNNING,,,OP001,,2026-01-30 00:43:52
260,INJ-002,2024-01-08 16:17:48,2024-01-08 18:39:27,RUNNING,,,OP010,,2026-01-30 00:43:52
261,INJ-002,2024-01-08 18:42:27,2024-01-08 22:02:17,RUNNING,,,OP003,,2026-01-30 00:43:52
262,INJ-002,2024-01-08 22:12:17,2024-01-08 23:40:17,RUNNING,,,OP004,,2026-01-30 00:43:52
263,INJ-002,2024-01-08 23:50:17,2024-01-08 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:52
264,PRESS-001,2024-01-08 08:00:00,2024-01-08 09:49:10,RUNNING,,,OP010,,2026-01-30 00:43:52
265,PRESS-001,2024-01-08 09:58:10,2024-01-08 11:18:07,RUNNING,,,OP010,,2026-01-30 00:43:52
266,PRESS-001,2024-01-08 11:28:07,2024-01-08 12:36:18,RUNNING,,,OP003,,2026-01-30 00:43:52
267,PRESS-001,2024-01-08 12:43:18,2024-01-08 15:35:06,BREAKDOWN,유압 누유,고장정지,OP009,,2026-01-30 00:43:52
268,PRESS-001,2024-01-08 15:38:06,2024-01-08 17:22:52,MAINTENANCE,정기 점검,계획정지,OP009,,2026-01-30 00:43:52
269,PRESS-001,2024-01-08 17:29:52,2024-01-08 20:05:44,RUNNING,,,OP010,,2026-01-30 00:43:52
270,PRESS-001,2024-01-08 20:09:44,2024-01-08 23:34:50,RUNNING,,,OP006,,2026-01-30 00:43:52
271,PRESS-001,2024-01-08 23:36:50,2024-01-08 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:52
272,PRESS-002,2024-01-08 08:00:00,2024-01-08 08:39:31,IDLE,휴식,계획정지,OP010,,2026-01-30 00:43:52
273,PRESS-002,2024-01-08 08:46:31,2024-01-08 09:50:16,RUNNING,,,OP010,,2026-01-30 00:43:52
274,PRESS-002,2024-01-08 09:56:16,2024-01-08 13:26:02,RUNNING,,,OP010,,2026-01-30 00:43:52
275,PRESS-002,2024-01-08 13:32:02,2024-01-08 15:15:50,RUNNING,,,OP001,,2026-01-30 00:43:52
276,PRESS-002,2024-01-08 15:25:50,2024-01-08 17:37:04,RUNNING,,,OP001,,2026-01-30 00:43:52
277,PRESS-002,2024-01-08 17:42:04,2024-01-08 18:36:49,SETUP,제품 변경,계획정지,OP001,,2026-01-30 00:43:52
278,PRESS-002,2024-01-08 18:38:49,2024-01-08 22:21:53,RUNNING,,,OP002,,2026-01-30 00:43:52
279,PRESS-002,2024-01-08 22:27:53,2024-01-08 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:52
280,ASM-001,2024-01-08 08:00:00,2024-01-08 09:31:13,RUNNING,,,OP002,,2026-01-30 00:43:52
281,ASM-001,2024-01-08 09:34:13,2024-01-08 10:08:29,IDLE,자재 대기,자재대기,OP010,,2026-01-30 00:43:52
282,ASM-001,2024-01-08 10:18:29,2024-01-08 11:11:59,IDLE,휴식,계획정지,OP003,,2026-01-30 00:43:52
283,ASM-001,2024-01-08 11:17:59,2024-01-08 13:42:23,RUNNING,,,OP001,,2026-01-30 00:43:52
284,ASM-001,2024-01-08 13:47:23,2024-01-08 14:14:17,IDLE,자재 대기,자재대기,OP001,,2026-01-30 00:43:52
285,ASM-001,2024-01-08 14:22:17,2024-01-08 17:51:59,RUNNING,,,OP003,,2026-01-30 00:43:52
286,INJ-001,2024-01-09 08:00:00,2024-01-09 10:23:17,RUNNING,,,OP010,,2026-01-30 00:43:52
287,INJ-001,2024-01-09 10:32:17,2024-01-09 11:27:55,IDLE,자재 대기,자재대기,OP010,,2026-01-30 00:43:52
288,INJ-001,2024-01-09 11:37:55,2024-01-09 14:26:49,RUNNING,,,OP003,,2026-01-30 00:43:52
289,INJ-001,2024-01-09 14:35:49,2024-01-09 16:56:55,RUNNING,,,OP001,,2026-01-30 00:43:52
290,INJ-001,2024-01-09 17:02:55,2024-01-09 18:10:04,BREAKDOWN,유압 누유,고장정지,OP009,,2026-01-30 00:43:52
291,INJ-001,2024-01-09 18:18:04,2024-01-09 18:47:32,IDLE,휴식,계획정지,OP002,,2026-01-30 00:43:52
292,INJ-002,2024-01-09 08:00:00,2024-01-09 11:02:12,RUNNING,,,OP003,,2026-01-30 00:43:52
293,INJ-002,2024-01-09 11:03:12,2024-01-09 11:19:44,IDLE,자재 대기,자재대기,OP003,,2026-01-30 00:43:52
294,INJ-002,2024-01-09 11:26:44,2024-01-09 13:26:44,RUNNING,,,OP002,,2026-01-30 00:43:52
295,INJ-002,2024-01-09 13:36:44,2024-01-09 15:32:35,RUNNING,,,OP003,,2026-01-30 00:43:52
296,INJ-002,2024-01-09 15:39:35,2024-01-09 17:35:18,RUNNING,,,OP001,,2026-01-30 00:43:52
297,INJ-002,2024-01-09 17:42:18,2024-01-09 21:08:40,RUNNING,,,OP003,,2026-01-30 00:43:52
298,INJ-002,2024-01-09 21:17:40,2024-01-09 23:33:53,RUNNING,,,OP006,,2026-01-30 00:43:52
299,INJ-002,2024-01-09 23:39:53,2024-01-09 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:52
300,PRESS-001,2024-01-09 08:00:00,2024-01-09 08:19:26,IDLE,작업 지시 대기,기타,OP002,,2026-01-30 00:43:52
301,PRESS-001,2024-01-09 08:24:26,2024-01-09 09:30:05,SETUP,설정 변경,계획정지,OP001,,2026-01-30 00:43:52
302,PRESS-001,2024-01-09 09:40:05,2024-01-09 11:07:51,RUNNING,,,OP010,,2026-01-30 00:43:52
303,PRESS-001,2024-01-09 11:10:51,2024-01-09 11:24:57,IDLE,작업 지시 대기,기타,OP010,,2026-01-30 00:43:52
304,PRESS-001,2024-01-09 11:30:57,2024-01-09 15:25:29,RUNNING,,,OP002,,2026-01-30 00:43:52
305,PRESS-001,2024-01-09 15:35:29,2024-01-09 17:17:36,RUNNING,,,OP010,,2026-01-30 00:43:52
306,PRESS-001,2024-01-09 17:21:36,2024-01-09 21:04:19,RUNNING,,,OP010,,2026-01-30 00:43:52
307,PRESS-001,2024-01-09 21:08:19,2024-01-09 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:52
308,PRESS-002,2024-01-09 08:00:00,2024-01-09 08:51:12,IDLE,점심시간,계획정지,OP002,,2026-01-30 00:43:52
309,PRESS-002,2024-01-09 09:01:12,2024-01-09 10:10:36,RUNNING,,,OP003,,2026-01-30 00:43:52
310,PRESS-002,2024-01-09 10:18:36,2024-01-09 10:44:17,IDLE,자재 대기,자재대기,OP001,,2026-01-30 00:43:52
311,PRESS-002,2024-01-09 10:47:17,2024-01-09 14:16:52,RUNNING,,,OP002,,2026-01-30 00:43:52
312,PRESS-002,2024-01-09 14:18:52,2024-01-09 15:43:52,SETUP,시운전,계획정지,OP003,,2026-01-30 00:43:52
313,PRESS-002,2024-01-09 15:50:52,2024-01-09 17:33:18,RUNNING,,,OP003,,2026-01-30 00:43:52
314,PRESS-002,2024-01-09 17:35:18,2024-01-09 19:32:40,RUNNING,,,OP001,,2026-01-30 00:43:52
315,PRESS-002,2024-01-09 19:34:40,2024-01-09 19:48:30,IDLE,작업 지시 대기,기타,OP002,,2026-01-30 00:43:52
316,ASM-001,2024-01-09 08:00:00,2024-01-09 08:24:17,IDLE,자재 대기,자재대기,OP001,,2026-01-30 00:43:52
317,ASM-001,2024-01-09 08:27:17,2024-01-09 09:47:17,RUNNING,,,OP010,,2026-01-30 00:43:52
318,ASM-001,2024-01-09 09:52:17,2024-01-09 11:00:53,RUNNING,,,OP001,,2026-01-30 00:43:52
319,ASM-001,2024-01-09 11:07:53,2024-01-09 12:19:11,RUNNING,,,OP010,,2026-01-30 00:43:52
320,ASM-001,2024-01-09 12:27:11,2024-01-09 15:20:57,RUNNING,,,OP001,,2026-01-30 00:43:52
321,ASM-001,2024-01-09 15:30:57,2024-01-09 17:23:22,RUNNING,,,OP002,,2026-01-30 00:43:52
322,ASM-001,2024-01-09 17:24:22,2024-01-09 20:07:05,RUNNING,,,OP002,,2026-01-30 00:43:52
323,INJ-001,2024-01-10 08:00:00,2024-01-10 09:12:10,RUNNING,,,OP003,,2026-01-30 00:43:52
324,INJ-001,2024-01-10 09:21:10,2024-01-10 11:31:27,RUNNING,,,OP001,,2026-01-30 00:43:52
325,INJ-001,2024-01-10 11:39:27,2024-01-10 15:36:03,RUNNING,,,OP010,,2026-01-30 00:43:52
326,INJ-001,2024-01-10 15:41:03,2024-01-10 17:02:45,MAINTENANCE,정기 점검,계획정지,OP009,,2026-01-30 00:43:52
327,INJ-001,2024-01-10 17:04:45,2024-01-10 17:18:52,IDLE,전공정 대기,기타,OP002,,2026-01-30 00:43:52
328,INJ-001,2024-01-10 17:27:52,2024-01-10 20:57:20,RUNNING,,,OP002,,2026-01-30 00:43:52
329,INJ-002,2024-01-10 08:00:00,2024-01-10 09:11:21,RUNNING,,,OP002,,2026-01-30 00:43:52
330,INJ-002,2024-01-10 09:19:21,2024-01-10 10:27:14,RUNNING,,,OP002,,2026-01-30 00:43:52
331,INJ-002,2024-01-10 10:31:14,2024-01-10 11:30:43,IDLE,전공정 대기,기타,OP010,,2026-01-30 00:43:52
332,INJ-002,2024-01-10 11:39:43,2024-01-10 14:55:18,RUNNING,,,OP001,,2026-01-30 00:43:52
333,INJ-002,2024-01-10 14:59:18,2024-01-10 18:35:09,RUNNING,,,OP001,,2026-01-30 00:43:52
334,INJ-002,2024-01-10 18:41:09,2024-01-10 20:59:48,RUNNING,,,OP003,,2026-01-30 00:43:52
335,INJ-002,2024-01-10 21:06:48,2024-01-10 22:05:32,IDLE,점심시간,계획정지,OP005,,2026-01-30 00:43:52
336,INJ-002,2024-01-10 22:13:32,2024-01-10 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:52
337,PRESS-001,2024-01-10 08:00:00,2024-01-10 08:40:55,IDLE,자재 대기,자재대기,OP010,,2026-01-30 00:43:52
338,PRESS-001,2024-01-10 08:43:55,2024-01-10 10:02:23,RUNNING,,,OP003,,2026-01-30 00:43:52
339,PRESS-001,2024-01-10 10:08:23,2024-01-10 12:28:39,RUNNING,,,OP003,,2026-01-30 00:43:52
340,PRESS-001,2024-01-10 12:35:39,2024-01-10 14:38:55,RUNNING,,,OP010,,2026-01-30 00:43:52
341,PRESS-001,2024-01-10 14:39:55,2024-01-10 15:05:06,IDLE,휴식,계획정지,OP010,,2026-01-30 00:43:52
342,PRESS-001,2024-01-10 15:06:06,2024-01-10 17:11:30,RUNNING,,,OP010,,2026-01-30 00:43:52
343,PRESS-001,2024-01-10 17:14:30,2024-01-10 17:35:00,SETUP,설정 변경,계획정지,OP010,,2026-01-30 00:43:52
344,PRESS-001,2024-01-10 17:37:00,2024-01-10 19:42:11,RUNNING,,,OP003,,2026-01-30 00:43:52
345,PRESS-002,2024-01-10 08:00:00,2024-01-10 11:50:47,RUNNING,,,OP010,,2026-01-30 00:43:52
346,PRESS-002,2024-01-10 11:56:47,2024-01-10 14:40:05,RUNNING,,,OP001,,2026-01-30 00:43:52
347,PRESS-002,2024-01-10 14:49:05,2024-01-10 17:46:00,RUNNING,,,OP003,,2026-01-30 00:43:52
348,PRESS-002,2024-01-10 17:50:00,2024-01-10 19:37:40,BREAKDOWN,유압 누유,고장정지,OP009,,2026-01-30 00:43:52
349,PRESS-002,2024-01-10 19:46:40,2024-01-10 22:53:24,RUNNING,,,OP003,,2026-01-30 00:43:52
350,PRESS-002,2024-01-10 22:57:24,2024-01-10 23:59:59,MAINTENANCE,부품 교체,계획정지,OP009,,2026-01-30 00:43:52
351,ASM-001,2024-01-10 08:00:00,2024-01-10 11:59:30,RUNNING,,,OP010,,2026-01-30 00:43:52
352,ASM-001,2024-01-10 12:05:30,2024-01-10 14:44:30,RUNNING,,,OP001,,2026-01-30 00:43:52
353,ASM-001,2024-01-10 14:49:30,2024-01-10 15:25:55,IDLE,작업 지시 대기,기타,OP003,,2026-01-30 00:43:52
354,ASM-001,2024-01-10 15:27:55,2024-01-10 15:41:11,IDLE,자재 대기,자재대기,OP010,,2026-01-30 00:43:52
355,ASM-001,2024-01-10 15:50:11,2024-01-10 19:14:50,RUNNING,,,OP010,,2026-01-30 00:43:52
356,ASM-001,2024-01-10 19:23:50,2024-01-10 20:35:40,RUNNING,,,OP001,,2026-01-30 00:43:52
357,ASM-001,2024-01-10 20:42:40,2024-01-10 21:34:12,IDLE,자재 대기,자재대기,OP005,,2026-01-30 00:43:52
358,ASM-001,2024-01-10 21:36:12,2024-01-10 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:52
359,INJ-001,2024-01-11 08:00:00,2024-01-11 09:23:06,RUNNING,,,OP003,,2026-01-30 00:43:52
360,INJ-001,2024-01-11 09:32:06,2024-01-11 12:50:18,RUNNING,,,OP002,,2026-01-30 00:43:52
361,INJ-001,2024-01-11 12:53:18,2024-01-11 16:22:57,RUNNING,,,OP001,,2026-01-30 00:43:52
362,INJ-001,2024-01-11 16:31:57,2024-01-11 18:01:06,RUNNING,,,OP002,,2026-01-30 00:43:52
363,INJ-001,2024-01-11 18:05:06,2024-01-11 21:37:22,RUNNING,,,OP003,,2026-01-30 00:43:52
364,INJ-001,2024-01-11 21:42:22,2024-01-11 23:31:46,RUNNING,,,OP006,,2026-01-30 00:43:52
365,INJ-001,2024-01-11 23:36:46,2024-01-11 23:59:59,RUNNING,,,OP004,,2026-01-30 00:43:52
366,INJ-002,2024-01-11 08:00:00,2024-01-11 09:18:39,SETUP,설정 변경,계획정지,OP003,,2026-01-30 00:43:52
367,INJ-002,2024-01-11 09:28:39,2024-01-11 10:43:16,RUNNING,,,OP001,,2026-01-30 00:43:52
368,INJ-002,2024-01-11 10:53:16,2024-01-11 14:11:20,RUNNING,,,OP002,,2026-01-30 00:43:52
369,INJ-002,2024-01-11 14:18:20,2024-01-11 16:47:58,RUNNING,,,OP001,,2026-01-30 00:43:52
370,INJ-002,2024-01-11 16:56:58,2024-01-11 19:23:54,RUNNING,,,OP003,,2026-01-30 00:43:52
371,INJ-002,2024-01-11 19:30:54,2024-01-11 22:34:51,RUNNING,,,OP001,,2026-01-30 00:43:52
372,INJ-002,2024-01-11 22:37:51,2024-01-11 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:52
373,PRESS-001,2024-01-11 08:00:00,2024-01-11 11:12:09,RUNNING,,,OP003,,2026-01-30 00:43:52
374,PRESS-001,2024-01-11 11:18:09,2024-01-11 11:59:07,SETUP,조정 작업,계획정지,OP001,,2026-01-30 00:43:52
375,PRESS-001,2024-01-11 12:07:07,2024-01-11 13:51:45,RUNNING,,,OP010,,2026-01-30 00:43:52
376,PRESS-001,2024-01-11 13:53:45,2024-01-11 17:29:18,RUNNING,,,OP010,,2026-01-30 00:43:52
377,PRESS-001,2024-01-11 17:36:18,2024-01-11 21:02:43,RUNNING,,,OP002,,2026-01-30 00:43:52
378,PRESS-001,2024-01-11 21:12:43,2024-01-11 22:42:26,SETUP,제품 변경,계획정지,OP005,,2026-01-30 00:43:52
379,PRESS-001,2024-01-11 22:50:26,2024-01-11 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:52
380,PRESS-002,2024-01-11 08:00:00,2024-01-11 09:38:43,RUNNING,,,OP002,,2026-01-30 00:43:52
381,PRESS-002,2024-01-11 09:44:43,2024-01-11 12:13:48,RUNNING,,,OP003,,2026-01-30 00:43:52
382,PRESS-002,2024-01-11 12:21:48,2024-01-11 15:54:17,RUNNING,,,OP001,,2026-01-30 00:43:52
383,PRESS-002,2024-01-11 16:01:17,2024-01-11 19:12:14,RUNNING,,,OP003,,2026-01-30 00:43:52
384,PRESS-002,2024-01-11 19:19:14,2024-01-11 20:28:27,RUNNING,,,OP010,,2026-01-30 00:43:52
385,PRESS-002,2024-01-11 20:37:27,2024-01-11 22:29:24,RUNNING,,,OP006,,2026-01-30 00:43:52
386,PRESS-002,2024-01-11 22:36:24,2024-01-11 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:52
387,ASM-001,2024-01-11 08:00:00,2024-01-11 10:10:54,RUNNING,,,OP001,,2026-01-30 00:43:52
388,ASM-001,2024-01-11 10:16:54,2024-01-11 13:32:47,RUNNING,,,OP003,,2026-01-30 00:43:52
389,ASM-001,2024-01-11 13:36:47,2024-01-11 16:06:48,RUNNING,,,OP010,,2026-01-30 00:43:52
390,ASM-001,2024-01-11 16:07:48,2024-01-11 19:32:31,RUNNING,,,OP003,,2026-01-30 00:43:52
391,ASM-001,2024-01-11 19:41:31,2024-01-11 21:40:33,RUNNING,,,OP002,,2026-01-30 00:43:52
392,ASM-001,2024-01-11 21:50:33,2024-01-11 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:52
393,INJ-001,2024-01-12 08:00:00,2024-01-12 11:07:34,RUNNING,,,OP010,,2026-01-30 00:43:52
394,INJ-001,2024-01-12 11:12:34,2024-01-12 13:18:52,RUNNING,,,OP001,,2026-01-30 00:43:52
395,INJ-001,2024-01-12 13:20:52,2024-01-12 13:45:37,IDLE,자재 대기,자재대기,OP010,,2026-01-30 00:43:52
396,INJ-001,2024-01-12 13:55:37,2024-01-12 16:40:39,RUNNING,,,OP001,,2026-01-30 00:43:52
397,INJ-001,2024-01-12 16:43:39,2024-01-12 18:10:15,RUNNING,,,OP010,,2026-01-30 00:43:52
398,INJ-001,2024-01-12 18:14:15,2024-01-12 19:48:35,RUNNING,,,OP001,,2026-01-30 00:43:52
399,INJ-001,2024-01-12 19:56:35,2024-01-12 22:10:55,RUNNING,,,OP002,,2026-01-30 00:43:52
400,INJ-001,2024-01-12 22:14:55,2024-01-12 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:52
401,INJ-002,2024-01-12 08:00:00,2024-01-12 11:59:39,RUNNING,,,OP003,,2026-01-30 00:43:52
402,INJ-002,2024-01-12 12:07:39,2024-01-12 15:59:51,RUNNING,,,OP003,,2026-01-30 00:43:52
403,INJ-002,2024-01-12 16:07:51,2024-01-12 16:49:08,IDLE,전공정 대기,기타,OP003,,2026-01-30 00:43:52
404,INJ-002,2024-01-12 16:53:08,2024-01-12 19:17:52,MAINTENANCE,청소,계획정지,OP009,,2026-01-30 00:43:52
405,INJ-002,2024-01-12 19:22:52,2024-01-12 19:57:54,IDLE,점심시간,계획정지,OP003,,2026-01-30 00:43:52
406,INJ-002,2024-01-12 20:06:54,2024-01-12 20:24:45,IDLE,전공정 대기,기타,OP005,,2026-01-30 00:43:52
407,INJ-002,2024-01-12 20:33:45,2024-01-12 23:59:59,RUNNING,,,OP005,,2026-01-30 00:43:52
408,PRESS-001,2024-01-12 08:00:00,2024-01-12 10:02:20,RUNNING,,,OP001,,2026-01-30 00:43:52
409,PRESS-001,2024-01-12 10:10:20,2024-01-12 11:48:51,RUNNING,,,OP010,,2026-01-30 00:43:52
410,PRESS-001,2024-01-12 11:57:51,2024-01-12 13:22:34,RUNNING,,,OP003,,2026-01-30 00:43:52
411,PRESS-001,2024-01-12 13:32:34,2024-01-12 15:29:59,MAINTENANCE,정기 점검,계획정지,OP009,,2026-01-30 00:43:52
412,PRESS-001,2024-01-12 15:30:59,2024-01-12 18:40:06,RUNNING,,,OP003,,2026-01-30 00:43:52
413,PRESS-001,2024-01-12 18:42:06,2024-01-12 19:43:02,RUNNING,,,OP002,,2026-01-30 00:43:52
414,PRESS-001,2024-01-12 19:52:02,2024-01-12 20:56:52,SETUP,시운전,계획정지,OP010,,2026-01-30 00:43:52
415,PRESS-001,2024-01-12 21:01:52,2024-01-12 22:12:31,RUNNING,,,OP006,,2026-01-30 00:43:52
416,PRESS-002,2024-01-12 08:00:00,2024-01-12 11:44:22,RUNNING,,,OP001,,2026-01-30 00:43:52
417,PRESS-002,2024-01-12 11:47:22,2024-01-12 15:35:29,RUNNING,,,OP002,,2026-01-30 00:43:52
418,PRESS-002,2024-01-12 15:36:29,2024-01-12 16:33:26,IDLE,점심시간,계획정지,OP002,,2026-01-30 00:43:52
419,PRESS-002,2024-01-12 16:38:26,2024-01-12 19:27:42,BREAKDOWN,기계 파손,고장정지,OP009,,2026-01-30 00:43:52
420,PRESS-002,2024-01-12 19:33:42,2024-01-12 23:13:46,RUNNING,,,OP010,,2026-01-30 00:43:52
421,PRESS-002,2024-01-12 23:16:46,2024-01-12 23:44:39,IDLE,작업 지시 대기,기타,OP004,,2026-01-30 00:43:52
422,PRESS-002,2024-01-12 23:52:39,2024-01-12 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:52
423,ASM-001,2024-01-12 08:00:00,2024-01-12 09:31:35,RUNNING,,,OP002,,2026-01-30 00:43:52
424,ASM-001,2024-01-12 09:38:35,2024-01-12 09:59:27,IDLE,자재 대기,자재대기,OP001,,2026-01-30 00:43:52
425,ASM-001,2024-01-12 10:02:27,2024-01-12 11:03:41,RUNNING,,,OP002,,2026-01-30 00:43:52
426,ASM-001,2024-01-12 11:10:41,2024-01-12 15:02:24,RUNNING,,,OP003,,2026-01-30 00:43:52
427,ASM-001,2024-01-12 15:07:24,2024-01-12 16:54:29,RUNNING,,,OP001,,2026-01-30 00:43:52
428,ASM-001,2024-01-12 17:00:29,2024-01-12 20:00:41,RUNNING,,,OP001,,2026-01-30 00:43:52
429,ASM-001,2024-01-12 20:08:41,2024-01-12 23:12:11,RUNNING,,,OP005,,2026-01-30 00:43:52
430,ASM-001,2024-01-12 23:17:11,2024-01-12 23:59:59,RUNNING,,,OP006,,2026-01-30 00:43:52
431,INJ-001,2024-01-13 08:00:00,2024-01-13 11:52:19,RUNNING,,,OP002,,2026-01-30 00:43:52
432,INJ-001,2024-01-13 12:00:19,2024-01-13 14:15:10,RUNNING,,,OP003,,2026-01-30 00:43:52
433,INJ-001,2024-01-13 14:24:10,2024-01-13 15:08:50,IDLE,작업 지시 대기,기타,OP002,,2026-01-30 00:43:52
434,INJ-001,2024-01-13 15:18:50,2024-01-13 16:00:32,BREAKDOWN,전기 이상,고장정지,OP009,,2026-01-30 00:43:52
435,INJ-001,2024-01-13 16:10:32,2024-01-13 18:53:38,RUNNING,,,OP002,,2026-01-30 00:43:52
436,INJ-001,2024-01-13 18:56:38,2024-01-13 20:17:33,RUNNING,,,OP010,,2026-01-30 00:43:52
437,INJ-001,2024-01-13 20:21:33,2024-01-13 21:12:22,IDLE,휴식,계획정지,OP005,,2026-01-30 00:43:52
438,INJ-001,2024-01-13 21:20:22,2024-01-13 23:42:35,RUNNING,,,OP005,,2026-01-30 00:43:52
439,INJ-002,2024-01-13 08:00:00,2024-01-13 11:10:11,RUNNING,,,OP003,,2026-01-30 00:43:52
440,INJ-002,2024-01-13 11:17:11,2024-01-13 14:31:26,RUNNING,,,OP001,,2026-01-30 00:43:52
441,INJ-002,2024-01-13 14:41:26,2024-01-13 16:43:27,RUNNING,,,OP010,,2026-01-30 00:43:52
442,INJ-002,2024-01-13 16:45:27,2024-01-13 20:33:40,RUNNING,,,OP001,,2026-01-30 00:43:52
